CustomerID,Platform,Age,AgeGroup,Gender,Location,AccountAge_Months,SignupDate,PreferredLanguage,SubscriptionType,PaymentMethod,PaymentPlan,RenewalStatus, MonthlyCharges_INR , TotalCharges_INR ,PaymentDelays,FailedPayments,No_of_Subscription-Pauses,Referred_to_Friend,Avg_Monthly_WatchTime,Weekly_WatchedTime,Sessions_PerMonth,Avg_SessionDuration_Mins,No_of_ActiveDays,Last_LoginDate,No_of_InactiveDays,Content_Completion_Rate,Videos_Watched,Genres_Viewed,WatchlistSize,NumDownloads,PlatformFriends,DeviceRegistered,BufferingFrequency,PlaybackErrors,ServiceFailureCount,NetworkType,SupportTicketsPerMonth,SatisfactionScore,NetPromoterScore,ThumbsUp,ThumbsDown,AdEngagementRate_%,ChurnLabel,ChurnReason
CUST00527,JioHotstar,18,18-24,Female,Lucknow,41,2020-08-17,Telugu,Premium,UPI,Monthly,Yes, ₹ 459.32 ," ₹ 17,785.41 ",0,1,0,No,1110  min,258.1  min,23,50,13  days,2023-12-23,9  days,65.4  %,39  nos,Comedy,17,6,0,Tablet,3,1,0,3G,0,4,6,18,2,0,0,N/A
CUST00528,Netflix,36,35-44,Male,Ahmedabad,54,2019-06-27,English,Basic,Credit Card,Annual,No, ₹ 146.42 ," ₹ 7,164.56 ",0,0,0,No,1023  min,237.9  min,18,42,0  days,2023-12-30,2  days,59.5  %,39  nos,Comedy,18,2,7,Mobile,3,0,2,WiFi,0,3,6,30,16,4.5,0,N/A
CUST00529,JioHotstar,19,18-24,Male,Kolkata,40,2020-08-29,Kannada,Standard,UPI,Quarterly,Yes, ₹ 250.16 ," ₹ 9,848.63 ",1,0,0,No,563  min,130.9  min,14,31,6  days,2024-01-01,0  days,90.1  %,79  nos,Thriller,16,2,2,Mobile,3,1,0,WiFi,0,2,3,44,6,0,0,N/A
CUST00530,JioHotstar,18,18-24,Female,Hyderabad,18,2022-06-29,Gujarati,Basic,Net Banking,Monthly,Yes, ₹ 173.20 ," ₹ 2,757.60 ",0,0,1,Yes,777  min,180.7  min,32,27.9,14  days,2024-01-01,0  days,51  %,41  nos,Sports,11,6,7,Smart TV,3,1,0,WiFi,0,4,7,54,13,39.1,0,N/A
CUST00531,Amazon Prime,38,35-44,Female,Hyderabad,19,2022-05-22,Kannada,Basic,Credit Card,Monthly,Yes, ₹ 144.95 ," ₹ 2,713.35 ",1,1,1,No,448  min,104.2  min,27,61.9,3  days,2023-12-23,9  days,69.9  %,76  nos,Sports,9,6,1,Smart TV,6,2,1,4G,0,3,8,36,3,56.4,0,N/A
CUST00532,ZEE5,39,35-44,Male,Delhi,25,2021-11-25,Hindi,Standard,Credit Card,Quarterly,Yes, ₹ 297.95 ," ₹ 7,164.07 ",0,1,0,No,310  min,72.1  min,22,57.9,23  days,2024-01-01,0  days,43.8  %,41  nos,Romance,22,10,2,Mobile,5,2,1,4G,3,3,5,46,0,0,1,Financial Constraint
CUST00533,JioHotstar,18,18-24,Female,Kolkata,1,2023-11-15,Bengali,Basic,Credit Card,Annual,No, ₹ 164.63 , ₹ 160.23 ,2,0,1,No,376  min,87.4  min,3,20.6,9  days,2023-12-29,3  days,87.2  %,57  nos,Action,9,1,6,Smart TV,4,1,1,4G,1,4,4,43,15,33.7,0,N/A
CUST00534,Netflix,26,25-34,Male,Chennai,50,2019-11-12,Telugu,Standard,Debit Card,Annual,No, ₹ 293.25 ," ₹ 14,052.20 ",0,0,2,No,1577  min,366.7  min,24,48.8,26  days,2024-01-01,0  days,91.4  %,4  nos,Drama,23,4,2,Mobile,4,0,0,WiFi,1,4,3,53,1,0,0,N/A
CUST00535,JioHotstar,26,25-34,Male,Ahmedabad,59,2019-02-20,Gujarati,Basic,UPI,Annual,Yes, ₹ 171.68 ," ₹ 9,730.75 ",0,1,1,No,1287  min,299.3  min,24,36.5,11  days,2023-12-30,2  days,81.2  %,63  nos,Horror,13,6,4,Mobile,4,1,1,WiFi,0,3,6,19,9,23.1,0,N/A
CUST00536,Amazon Prime,30,25-34,Female,Jaipur,21,2022-03-29,Marathi,Standard,Debit Card,Monthly,Yes, ₹ 341.87 ," ₹ 7,154.76 ",0,0,1,No,1024  min,238.1  min,19,43.9,16  days,2024-01-01,0  days,72.9  %,37  nos,Reality,15,5,3,Smart TV,1,2,0,4G,0,2,3,41,10,0,0,N/A
CUST00537,SonyLiv,53,45-54,Non-Binary,Chennai,27,2021-09-23,English,Standard,UPI,Monthly,Yes, ₹ 284.26 ," ₹ 7,043.60 ",2,1,1,No,1667  min,387.7  min,16,25.6,12  days,2023-12-29,3  days,36.4  %,42  nos,Drama,3,4,3,Mobile,4,2,0,4G,0,3,6,30,4,0,1,Financial Constraint
CUST00538,JioHotstar,26,25-34,Male,Chennai,5,2023-07-13,Kannada,Basic,UPI,Quarterly,Yes, ₹ 133.80 , ₹ 574.42 ,0,0,0,No,553  min,128.6  min,30,17.1,11  days,2024-01-01,0  days,61.7  %,29  nos,Comedy,16,5,4,Mobile,5,1,2,5G,1,1,3,29,3,24.1,0,N/A
CUST00539,ZEE5,36,35-44,Male,Pune,33,2021-03-28,English,Standard,UPI,Monthly,No, ₹ 287.42 ," ₹ 8,502.83 ",2,0,0,No,1229  min,285.8  min,20,49.8,14  days,2023-12-27,5  days,55.5  %,29  nos,Sci-Fi,27,4,0,Mobile,5,2,2,4G,0,4,0,36,6,0,0,N/A
CUST00540,Netflix,45,45-54,Female,Ahmedabad,19,2022-05-17,Telugu,Basic,UPI,Monthly,Yes, ₹ 147.58 ," ₹ 2,723.08 ",2,1,0,No,897  min,208.6  min,27,54.7,9  days,2023-12-26,6  days,74.2  %,32  nos,Reality,23,5,4,Tablet,4,1,0,4G,1,2,8,47,18,57.7,0,N/A
CUST00541,JioHotstar,28,25-34,Male,Ahmedabad,24,2021-12-22,Bengali,Standard,UPI,Annual,Yes, ₹ 299.03 ," ₹ 6,293.53 ",2,0,3,No,781  min,181.6  min,25,27.7,0  days,2023-12-27,5  days,61.3  %,17  nos,Documentary,24,5,3,Smart TV,7,2,1,5G,3,2,7,20,7,0,1,Technical Issues
CUST00542,Amazon Prime,41,35-44,Female,Chennai,60,2019-01-15,Tamil,Basic,Debit Card,Monthly,No, ₹ 123.68 ," ₹ 7,084.69 ",1,0,0,No,806  min,187.4  min,0,73.9,13  days,2023-12-30,2  days,39.8  %,41  nos,Thriller,17,2,2,Tablet,2,2,1,WiFi,1,4,10,16,9,66,0,N/A
CUST00543,Netflix,46,45-54,Male,Delhi,35,2021-02-02,Marathi,Standard,UPI,Monthly,Yes, ₹ 260.00 ," ₹ 7,771.47 ",0,0,0,No,898  min,208.8  min,16,43.6,16  days,2023-12-05,27  days,75.2  %,54  nos,Sci-Fi,11,6,5,Mobile,7,2,1,4G,2,4,10,31,9,0,0,N/A
CUST00544,Amazon Prime,44,35-44,Male,Delhi,49,2019-12-11,Tamil,Standard,Net Banking,Monthly,Yes, ₹ 306.93 ," ₹ 14,020.85 ",0,0,0,Yes,500  min,116.3  min,22,26.1,25  days,2023-12-25,7  days,66.7  %,35  nos,Sci-Fi,20,12,1,Mobile,3,2,0,5G,0,3,5,40,6,0,0,N/A
CUST00545,Netflix,40,35-44,Male,Delhi,13,2022-12-05,Bengali,Basic,Net Banking,Monthly,Yes, ₹ 135.69 ," ₹ 1,502.34 ",1,0,0,No,1175  min,273.3  min,29,33.5,15  days,2023-12-26,6  days,53.6  %,64  nos,Sci-Fi,22,7,1,Mobile,7,1,0,WiFi,0,3,10,32,11,35.8,0,N/A
CUST00546,JioHotstar,30,25-34,Male,Mumbai,58,2019-03-25,Gujarati,Standard,Net Banking,Annual,Yes, ₹ 268.10 ," ₹ 13,936.49 ",1,1,0,Yes,0  min,0  min,5,37.8,14  days,2023-12-27,5  days,71.7  %,21  nos,Action,3,6,4,Mobile,5,1,2,WiFi,1,3,9,25,0,0,1,Content
CUST00547,ZEE5,41,35-44,Male,Mumbai,29,2021-07-22,Hindi,Family,Credit Card,Monthly,Yes, ₹ 663.79 ," ₹ 16,999.31 ",0,0,0,No,414  min,96.3  min,24,55.5,12  days,2023-12-31,1  days,100  %,41  nos,Comedy,27,6,2,Laptop,2,0,0,WiFi,1,2,4,47,7,0,0,N/A
CUST00548,SonyLiv,24,18-24,Male,Chennai,43,2020-06-01,Telugu,Family,Credit Card,Monthly,Yes, ₹ 672.38 ," ₹ 25,034.70 ",1,0,0,No,922  min,214.4  min,17,24.8,14  days,2023-12-26,6  days,72.1  %,57  nos,Action,19,6,3,Smart TV,4,0,1,WiFi,0,3,8,19,5,0,0,N/A
CUST00549,Amazon Prime,47,45-54,Male,Kolkata,45,2020-04-10,Marathi,Basic,UPI,Monthly,No, ₹ 145.73 ," ₹ 6,065.59 ",3,1,1,No,1295  min,301.2  min,25,65.3,0  days,2023-12-30,2  days,52.6  %,24  nos,Sports,17,3,2,Laptop,4,2,0,5G,0,2,5,11,7,10.9,0,N/A
CUST00550,Netflix,39,35-44,Male,Hyderabad,44,2020-05-19,Kannada,Premium,Wallet,Quarterly,Yes, ₹ 482.11 ," ₹ 20,052.56 ",0,0,0,No,628  min,146  min,20,66.6,25  days,2023-12-29,3  days,84  %,36  nos,Horror,9,9,7,Desktop,0,1,0,4G,0,2,5,33,0,0,1,Price
CUST00551,ZEE5,31,25-34,Male,Jaipur,44,2020-04-30,Telugu,Standard,Net Banking,Monthly,Yes, ₹ 314.85 ," ₹ 13,352.48 ",0,0,0,Yes,1297  min,301.6  min,14,30.6,19  days,2023-12-17,15  days,38.2  %,49  nos,Thriller,17,7,2,Laptop,6,0,1,4G,0,3,3,50,5,0,0,N/A
CUST00552,Netflix,20,18-24,Male,Kolkata,14,2022-10-15,Tamil,Standard,Debit Card,Monthly,No, ₹ 297.13 ," ₹ 4,152.68 ",0,1,1,No,644  min,149.8  min,21,48.1,18  days,2023-12-23,9  days,81.5  %,22  nos,Horror,10,4,2,Mobile,7,1,1,WiFi,0,4,1,39,11,0,0,N/A
CUST00553,Netflix,43,35-44,Female,Pune,45,2020-04-14,Bengali,Premium,UPI,Annual,Yes, ₹ 487.83 ," ₹ 19,337.22 ",1,0,0,Yes,732  min,170.2  min,12,38.5,24  days,2023-12-28,4  days,70.5  %,37  nos,Thriller,16,6,10,Laptop,3,1,1,4G,1,3,4,33,5,0,0,N/A
CUST00554,SonyLiv,39,35-44,Female,Bangalore,31,2021-06-10,Hindi,Basic,Credit Card,Annual,Yes, ₹ 143.52 ," ₹ 4,443.79 ",1,0,0,No,727  min,169.1  min,28,63,25  days,2023-12-14,18  days,62.7  %,53  nos,Comedy,22,3,2,Mobile,3,4,1,4G,0,3,8,4,12,6.9,0,N/A
CUST00555,ZEE5,41,35-44,Male,Delhi,30,2021-07-13,Malayalam,Standard,Net Banking,Monthly,Yes, ₹ 291.92 ," ₹ 7,771.02 ",1,0,1,No,1746  min,406  min,22,18.7,7  days,2023-12-29,3  days,51  %,21  nos,Sci-Fi,13,4,3,Desktop,3,3,0,WiFi,2,3,4,34,7,0,0,N/A
CUST00556,Amazon Prime,25,25-34,Female,Hyderabad,28,2021-09-08,Kannada,Basic,Credit Card,Monthly,No, ₹ 145.07 ," ₹ 3,915.93 ",1,0,0,No,967  min,224.9  min,21,56.2,15  days,2023-12-31,1  days,32.6  %,42  nos,Sci-Fi,0,7,2,Mobile,3,2,0,WiFi,0,4,4,36,14,20.3,0,N/A
CUST00557,SonyLiv,23,18-24,Female,Lucknow,37,2020-11-27,Tamil,Standard,UPI,Monthly,Yes, ₹ 293.48 ," ₹ 9,691.27 ",0,1,0,No,464  min,107.9  min,24,54.8,0  days,2023-12-29,3  days,73.9  %,0  nos,Sci-Fi,18,6,3,Mobile,4,0,0,WiFi,0,2,10,41,5,0,0,N/A
CUST00558,Netflix,49,45-54,Male,Mumbai,59,2019-02-02,Gujarati,Premium,Credit Card,Monthly,Yes, ₹ 498.91 ," ₹ 26,762.85 ",0,0,1,No,1411  min,328.1  min,22,42.2,17  days,2023-12-28,4  days,60.3  %,26  nos,Documentary,26,3,2,Smart TV,4,0,1,4G,0,3,8,30,11,0,0,N/A
CUST00559,Amazon Prime,40,35-44,Male,Delhi,27,2021-10-05,Tamil,Basic,Credit Card,Monthly,No, ₹ 131.61 ," ₹ 3,405.42 ",0,2,0,No,770  min,179.1  min,34,55.5,20  days,2023-12-25,7  days,92.1  %,18  nos,Sci-Fi,10,1,1,Smart TV,4,0,0,WiFi,2,3,8,21,10,37.3,1,Content
CUST00560,Amazon Prime,18,18-24,Male,Ahmedabad,3,2023-09-23,Marathi,Standard,Debit Card,Quarterly,Yes, ₹ 270.30 , ₹ 721.05 ,0,1,1,No,1053  min,244.9  min,0,67.4,19  days,2023-12-29,3  days,74.1  %,0  nos,Comedy,12,9,6,Mobile,4,1,0,4G,0,4,6,45,6,0,0,N/A
CUST00561,SonyLiv,27,25-34,Male,Delhi,44,2020-04-22,Kannada,Standard,Debit Card,Annual,Yes, ₹ 284.31 ," ₹ 10,987.51 ",0,0,0,No,1424  min,331.2  min,11,30.4,15  days,2023-12-27,5  days,79.9  %,39  nos,Documentary,25,6,3,Mobile,2,1,0,WiFi,0,2,4,16,7,0,0,N/A
CUST00562,JioHotstar,39,35-44,Male,Kolkata,51,2019-10-21,Kannada,Premium,UPI,Annual,Yes, ₹ 502.20 ," ₹ 23,970.25 ",0,0,0,No,596  min,138.6  min,13,65.3,26  days,2023-12-30,2  days,58.4  %,52  nos,Comedy,26,8,3,Mobile,2,0,0,WiFi,2,2,5,18,9,0,0,N/A
CUST00563,JioHotstar,24,18-24,Male,Bangalore,56,2019-05-06,Malayalam,Basic,UPI,Quarterly,Yes, ₹ 136.69 ," ₹ 7,257.96 ",0,1,0,No,1451  min,337.4  min,20,56.9,8  days,2023-12-28,4  days,32.5  %,45  nos,Comedy,16,6,5,Mobile,1,0,0,WiFi,0,3,3,10,8,37.3,0,N/A
CUST00564,Amazon Prime,34,25-34,Female,Delhi,31,2021-05-24,Telugu,Basic,UPI,Monthly,No, ₹ 148.32 ," ₹ 4,087.10 ",0,0,0,No,936  min,217.7  min,16,67.1,23  days,2023-12-28,4  days,82.3  %,10  nos,Documentary,4,5,4,Smart TV,6,3,0,5G,0,3,4,11,0,56.8,0,N/A
CUST00565,JioHotstar,18,18-24,Male,Delhi,26,2021-10-20,English,Basic,Credit Card,Quarterly,Yes, ₹ 186.23 ," ₹ 4,604.34 ",0,0,1,Yes,294  min,68.4  min,21,39.8,14  days,2023-12-07,25  days,76.6  %,22  nos,Action,16,3,5,Mobile,3,1,2,3G,0,2,2,4,1,34.3,0,N/A
CUST00566,SonyLiv,38,35-44,Male,Chennai,36,2020-12-28,Hindi,Standard,Debit Card,Annual,Yes, ₹ 239.48 ," ₹ 7,956.48 ",0,1,0,No,1337  min,310.9  min,22,67,4  days,2024-01-01,0  days,78.5  %,34  nos,Reality,16,6,4,Smart TV,2,2,0,WiFi,0,4,3,29,5,0,0,N/A
CUST00567,ZEE5,30,25-34,Female,Hyderabad,46,2020-03-10,Kannada,Standard,UPI,Monthly,Yes, ₹ 302.96 ," ₹ 12,055.15 ",3,0,0,No,925  min,215.1  min,27,37.8,22  days,2023-12-24,8  days,43.9  %,55  nos,Documentary,7,3,1,Laptop,4,2,0,5G,1,3,3,45,15,0,0,N/A
CUST00568,JioHotstar,30,25-34,Female,Kolkata,48,2019-12-31,Telugu,Standard,Debit Card,Quarterly,Yes, ₹ 306.45 ," ₹ 13,414.70 ",0,0,0,Yes,1217  min,283  min,28,58.7,17  days,2023-12-20,12  days,70.7  %,39  nos,Horror,22,7,4,Mobile,0,1,0,WiFi,0,2,10,28,10,0,1,Financial Constraint
CUST00569,Amazon Prime,18,18-24,Male,Lucknow,34,2021-03-15,Kannada,Premium,UPI,Monthly,No, ₹ 497.75 ," ₹ 16,774.94 ",2,0,0,No,1274  min,296.3  min,5,82.1,21  days,2024-01-01,0  days,37.1  %,24  nos,Drama,7,1,7,Laptop,5,0,0,WiFi,1,3,2,21,13,0,0,N/A
CUST00570,Netflix,29,25-34,Female,Lucknow,54,2019-07-09,Gujarati,Basic,Credit Card,Monthly,No, ₹ 162.03 ," ₹ 8,744.77 ",2,0,0,No,1104  min,256.7  min,5,44.2,16  days,2023-12-19,13  days,61.1  %,46  nos,Sci-Fi,31,6,6,Mobile,1,1,0,WiFi,0,2,7,0,2,15.9,1,Found Alternative
CUST00571,Netflix,38,35-44,Male,Delhi,8,2023-04-30,Kannada,Family,UPI,Annual,Yes, ₹ 648.87 ," ₹ 4,710.92 ",1,0,0,No,1417  min,329.5  min,29,43.1,7  days,2023-12-20,12  days,61.2  %,11  nos,Romance,28,4,6,Laptop,5,0,0,3G,0,3,5,24,9,0,0,N/A
CUST00572,JioHotstar,31,25-34,Female,Ahmedabad,7,2023-05-31,Marathi,Premium,UPI,Annual,Yes, ₹ 522.10 ," ₹ 3,459.53 ",0,0,0,No,1202  min,279.5  min,36,23.3,22  days,2023-12-31,1  days,66.1  %,64  nos,Documentary,9,2,5,Laptop,0,1,1,4G,2,3,1,4,12,0,0,N/A
CUST00573,Amazon Prime,24,18-24,Male,Kolkata,8,2023-04-10,Bengali,Basic,UPI,Annual,No, ₹ 130.85 ," ₹ 1,006.70 ",0,0,0,Yes,566  min,131.6  min,29,49.2,4  days,2023-12-14,18  days,63.4  %,78  nos,Horror,22,8,2,Mobile,7,0,0,WiFi,1,4,7,21,11,0,0,N/A
CUST00574,JioHotstar,24,18-24,Male,Lucknow,37,2020-12-01,Telugu,Premium,Wallet,Monthly,Yes, ₹ 495.60 ," ₹ 17,455.09 ",0,0,1,No,1412  min,328.4  min,13,59.7,18  days,2023-12-17,15  days,56.7  %,66  nos,Sports,15,3,1,Laptop,6,0,0,4G,0,4,5,22,4,0,0,N/A
CUST00575,Netflix,24,18-24,Female,Hyderabad,10,2023-02-09,Bengali,Premium,Credit Card,Monthly,Yes, ₹ 515.29 ," ₹ 4,492.71 ",0,1,0,No,1069  min,248.6  min,26,13,24  days,2023-12-31,1  days,42.8  %,20  nos,Action,28,6,3,Smart TV,2,1,0,WiFi,1,4,5,7,12,0,0,N/A
CUST00576,Netflix,18,18-24,Non-Binary,Lucknow,33,2021-03-28,Telugu,Standard,Net Banking,Monthly,No, ₹ 280.93 ," ₹ 8,343.36 ",0,0,1,No,723  min,168.1  min,11,34.5,4  days,2023-12-29,3  days,97.8  %,40  nos,Thriller,2,6,6,Laptop,1,0,0,5G,0,2,8,31,12,0,1,Found Alternative
CUST00577,ZEE5,30,25-34,Female,Ahmedabad,50,2019-11-04,Kannada,Basic,UPI,Annual,Yes, ₹ 138.72 ," ₹ 5,918.04 ",0,0,2,No,1279  min,297.4  min,9,50.4,14  days,2024-01-01,0  days,64.9  %,57  nos,Documentary,28,3,1,Laptop,4,2,1,3G,1,2,9,21,11,40.2,0,N/A
CUST00578,Amazon Prime,22,18-24,Female,Kolkata,20,2022-05-03,Telugu,Premium,Debit Card,Monthly,Yes, ₹ 522.21 ," ₹ 10,117.21 ",0,0,0,No,717  min,166.7  min,14,19.3,25  days,2023-12-28,4  days,87.1  %,36  nos,Action,11,7,2,Laptop,3,1,0,4G,2,2,3,21,5,0,0,N/A
CUST00579,Netflix,31,25-34,Male,Ahmedabad,20,2022-04-15,Tamil,Basic,UPI,Monthly,Yes, ₹ 147.35 ," ₹ 2,665.07 ",0,0,0,No,1245  min,289.5  min,12,44.2,14  days,2024-01-01,0  days,94.2  %,45  nos,Drama,20,7,3,Laptop,3,0,0,3G,1,3,6,28,12,9.3,0,N/A
CUST00580,ZEE5,40,35-44,Male,Bangalore,4,2023-08-09,English,Standard,Credit Card,Annual,Yes, ₹ 287.62 ," ₹ 1,066.86 ",0,1,1,No,1410  min,327.9  min,11,23.1,17  days,2023-12-30,2  days,78.9  %,11  nos,Documentary,1,4,3,Desktop,3,3,0,4G,0,2,5,15,12,0,0,N/A
CUST00581,Netflix,34,25-34,Male,Ahmedabad,21,2022-03-23,Tamil,Premium,Credit Card,Quarterly,No, ₹ 486.91 ," ₹ 9,701.36 ",1,0,0,No,684  min,159.1  min,25,39.5,4  days,2023-12-29,3  days,99.3  %,35  nos,Documentary,3,2,1,Mobile,5,1,0,4G,0,2,4,26,0,0,0,N/A
CUST00582,Netflix,32,25-34,Male,Ahmedabad,44,2020-04-28,Gujarati,Basic,Debit Card,Annual,Yes, ₹ 161.96 ," ₹ 6,798.85 ",0,0,0,Yes,1251  min,290.9  min,24,70.8,19  days,2024-01-01,0  days,51.6  %,48  nos,Reality,19,4,1,Mobile,1,1,1,4G,0,3,6,24,3,56.9,0,N/A
CUST00583,Amazon Prime,23,18-24,Female,Delhi,23,2022-02-04,English,Premium,UPI,Monthly,Yes, ₹ 511.85 ," ₹ 11,244.10 ",0,0,0,No,1198  min,278.6  min,24,60.7,14  days,2023-12-31,1  days,77.1  %,12  nos,Sports,10,5,5,Laptop,1,2,0,4G,1,3,3,28,2,0,0,N/A
CUST00584,SonyLiv,51,45-54,Female,Delhi,52,2019-09-11,Telugu,Family,UPI,Monthly,Yes, ₹ 649.61 ," ₹ 29,624.50 ",1,1,1,No,751  min,174.7  min,22,12,23  days,2023-12-28,4  days,74.4  %,55  nos,Horror,16,3,1,Mobile,1,1,0,WiFi,2,2,6,22,10,0,1,Price
CUST00585,JioHotstar,23,18-24,Female,Mumbai,6,2023-06-12,English,Standard,Credit Card,Monthly,Yes, ₹ 300.80 ," ₹ 1,789.97 ",3,0,0,Yes,644  min,149.8  min,0,56.9,15  days,2023-12-28,4  days,21.9  %,45  nos,Romance,7,3,6,Mobile,4,2,2,5G,1,5,4,26,18,0,0,N/A
CUST00586,Amazon Prime,50,45-54,Female,Bangalore,40,2020-09-07,Malayalam,Premium,Debit Card,Annual,Yes, ₹ 506.57 ," ₹ 18,859.22 ",0,1,0,Yes,1151  min,267.7  min,19,40.7,12  days,2023-12-23,9  days,71.8  %,14  nos,Drama,14,3,2,Laptop,4,2,0,WiFi,0,2,2,52,19,0,1,Price
CUST00587,SonyLiv,25,25-34,Male,Bangalore,42,2020-07-17,Gujarati,Basic,Credit Card,Monthly,Yes, ₹ 174.37 ," ₹ 6,306.70 ",1,1,2,No,639  min,148.6  min,19,7.2,18  days,2023-12-30,2  days,80.7  %,44  nos,Documentary,17,4,2,Smart TV,3,0,0,WiFi,1,3,5,17,0,16.8,0,N/A
CUST00588,ZEE5,18,18-24,Female,Bangalore,37,2020-11-30,Telugu,Basic,Net Banking,Annual,Yes, ₹ 163.80 ," ₹ 5,326.63 ",0,1,0,No,124  min,28.8  min,18,52.7,25  days,2023-12-29,3  days,86.3  %,51  nos,Sports,15,1,2,Smart TV,5,0,0,WiFi,0,3,3,28,9,21.4,1,Poor UX
CUST00589,Amazon Prime,18,18-24,Male,Lucknow,17,2022-07-14,English,Basic,Debit Card,Quarterly,Yes, ₹ 178.55 ," ₹ 2,730.00 ",0,0,2,Yes,969  min,225.3  min,14,29.4,6  days,2023-12-31,1  days,78  %,64  nos,Horror,30,7,4,Laptop,2,1,0,WiFi,2,4,8,53,10,49.5,0,N/A
CUST00590,Netflix,27,25-34,Male,Chennai,26,2021-10-18,English,Premium,UPI,Monthly,No, ₹ 509.83 ," ₹ 12,438.03 ",1,0,1,No,1365  min,317.4  min,20,35.5,13  days,2023-12-26,6  days,68.5  %,46  nos,Drama,0,2,10,Smart TV,2,0,0,4G,0,3,7,18,0,0,0,N/A
CUST00591,JioHotstar,26,25-34,Female,Mumbai,12,2022-12-18,Marathi,Family,Credit Card,Monthly,No, ₹ 633.02 ," ₹ 7,559.78 ",1,1,0,No,1311  min,304.9  min,23,46.9,15  days,2023-12-24,8  days,63.1  %,57  nos,Reality,21,5,2,Tablet,2,1,0,WiFi,0,3,4,11,7,0,0,N/A
CUST00592,Netflix,29,25-34,Female,Bangalore,45,2020-03-26,Tamil,Basic,Debit Card,Monthly,No, ₹ 137.16 ," ₹ 5,838.15 ",1,0,0,No,715  min,166.3  min,18,18.3,25  days,2024-01-01,0  days,89  %,59  nos,Thriller,0,5,4,Laptop,5,1,0,WiFi,0,4,7,20,10,21.6,0,N/A
CUST00593,Amazon Prime,46,45-54,Male,Ahmedabad,35,2021-02-07,Bengali,Basic,Credit Card,Annual,No, ₹ 169.02 ," ₹ 5,750.67 ",0,1,2,No,995  min,231.4  min,26,73.5,5  days,2023-12-31,1  days,63.5  %,7  nos,Drama,14,10,4,Tablet,1,0,0,WiFi,1,2,4,40,2,55.4,1,Price
CUST00594,Netflix,27,25-34,Female,Delhi,12,2022-12-29,Hindi,Basic,UPI,Annual,No, ₹ 175.15 ," ₹ 1,789.90 ",2,0,1,No,879  min,204.4  min,2,69,12  days,2023-12-29,3  days,85.1  %,44  nos,Sports,26,6,2,Tablet,4,0,0,WiFi,0,2,8,22,12,14.9,0,N/A
CUST00595,JioHotstar,30,25-34,Female,Jaipur,48,2020-01-03,English,Standard,Debit Card,Annual,No, ₹ 297.60 ," ₹ 13,672.33 ",0,1,0,No,951  min,221.2  min,19,57.4,8  days,2023-12-29,3  days,64.2  %,73  nos,Horror,16,10,4,Mobile,0,0,0,4G,0,2,4,37,7,0,0,N/A
CUST00596,SonyLiv,25,25-34,Female,Jaipur,47,2020-02-01,Hindi,Standard,Wallet,Quarterly,No, ₹ 298.50 ," ₹ 13,026.78 ",1,0,0,Yes,843  min,196  min,7,44.8,22  days,2023-12-22,10  days,62.5  %,53  nos,Drama,0,5,1,Mobile,3,2,0,WiFi,2,3,7,25,0,0,0,N/A
CUST00597,Netflix,22,18-24,Male,Bangalore,26,2021-10-29,English,Standard,Debit Card,Annual,No, ₹ 327.65 ," ₹ 8,337.20 ",1,0,0,No,295  min,68.6  min,23,33.5,0  days,2023-12-27,5  days,79.9  %,57  nos,Sci-Fi,10,6,2,Mobile,3,1,3,WiFi,1,4,8,36,14,0,0,N/A
CUST00598,JioHotstar,37,35-44,Male,Kolkata,44,2020-04-25,Gujarati,Premium,UPI,Monthly,Yes, ₹ 478.45 ," ₹ 19,435.86 ",0,0,0,No,844  min,196.3  min,17,41.8,15  days,2024-01-01,0  days,92.2  %,3  nos,Reality,12,4,4,Smart TV,3,1,2,WiFi,0,3,4,35,15,0,0,N/A
CUST00599,Amazon Prime,35,35-44,Female,Pune,25,2021-12-06,Hindi,Basic,Credit Card,Monthly,Yes, ₹ 151.03 ," ₹ 3,296.44 ",0,0,0,Yes,1121  min,260.7  min,11,26.5,18  days,2024-01-01,0  days,51  %,16  nos,Sci-Fi,8,7,2,Mobile,6,1,0,4G,0,2,9,21,2,26.7,0,N/A
CUST00600,Amazon Prime,24,18-24,Male,Hyderabad,30,2021-07-08,Tamil,Standard,UPI,Annual,Yes, ₹ 285.13 ," ₹ 7,834.55 ",1,0,0,Yes,1239  min,288.1  min,21,60,14  days,2023-12-24,8  days,69.6  %,69  nos,Documentary,7,4,5,Mobile,1,1,1,5G,0,2,4,25,13,0,0,N/A
CUST00601,Netflix,33,25-34,Male,Bangalore,27,2021-09-15,Kannada,Premium,UPI,Monthly,Yes, ₹ 513.82 ," ₹ 12,789.57 ",0,0,1,No,1302  min,302.8  min,15,56.1,17  days,2023-12-28,4  days,57.6  %,95  nos,Romance,24,4,2,Mobile,3,2,2,4G,0,3,5,26,7,0,0,N/A
CUST00602,JioHotstar,33,25-34,Male,Pune,35,2021-02-08,Kannada,Basic,Wallet,Annual,Yes, ₹ 130.30 ," ₹ 4,111.83 ",0,0,0,Yes,751  min,174.7  min,11,38,15  days,2023-12-31,1  days,96.7  %,53  nos,Thriller,5,5,0,Mobile,2,0,3,5G,1,3,3,28,7,73.9,0,N/A
