show_id,title,type,platform,primary_genre,genres,director,cast,country,language,release_year,date_added,rating,duration,duration_minutes,num_seasons,num_episodes,imdb_rating,rotten_tomatoes_score,imdb_votes,budget_million_usd,production_company,awards_won,hours_watched_million,description
s7348,The Last Kingdom,Movie,Apple TV+,Adventure,Adventure,Sofia DuVernay,"Gong Yoo, Song Kang-ho, Millie Bobby Brown, Cate Blanchett, Margot Robbie",France,French,2016,2018-10-04,R,74 min,74.0,,,9.8,95,20095,54.6,Pixar,0,13,A detective must confront personal demons while trying to save those he loves.
s7349,The Sandman,TV Show,Netflix,Talk Show,"Talk Show, Documentary",Alfonso Coogler,"Alia Bhatt, Deepika Padukone, Noah Schnapp, Vicky Kaushal, Tom Hanks",India,Hindi,2010,2014-09-14,TV-14,4 Seasons,,4.0,24.0,5.1,49,1278,,Universal Pictures,0,1,A mother must confront personal demons while risking everything.
s7350,Beyond the Horizon,Movie,Netflix,Animation,Animation,Hirokazu Hirani,"Jennifer Lawrence, Aamir Khan, Ayaka Miyoshi, Kim Soo-hyun",Spain,Spanish,2015,2020-08-28,Not Rated,101 min,101.0,,,6.8,85,9264,111.6,Dharma Productions,1,16,"As an old friend returning unfolds, musician discovers a hidden truth."
s7351,The Morning Show,TV Show,Netflix,Comedy,"Comedy, Thriller",,"Dwayne Johnson, Gong Yoo",United States,English,2021,2024-02-20,TV-14,2 Seasons,,2.0,12.0,8.7,92,478,,Marvel Studios,0,0,"When detective meets a mysterious woman, their lives turn upside down."
s7352,The Gentlemen,TV Show,Peacock,Drama,"Drama, Animation",,"Ryan Reynolds, Emma Thompson, Oscar Isaac, Alia Bhatt, Noah Schnapp",Argentina,Spanish,2015,2015-07-22,TV-14,1 Season,,1.0,10.0,7.9,86,18127,,T-Series,1,16,"As a deadly accident unfolds, detective discovers his true identity."
s7353,The Night Agent,TV Show,Disney+,Sci-Fi,"Sci-Fi, Talk Show",Alfonso Kore-eda,"Priyanka Chopra, Song Kang-ho, Denzel Washington, Shah Rukh Khan, Alia Bhatt",United States,English,1986,1991-02-12,TV-14,1 Season,,1.0,10.0,6.8,68,133,,Amazon MGM Studios,0,0,A breakthrough in quantum computing leads to unforeseen consequences.
s7354,The Astronaut,Movie,HBO Max,Romance,Romance,Kathryn Jenkins,"Léa Seydoux, Leonardo DiCaprio, Aamir Khan",United Kingdom,English,2023,2025-09-27,PG,85 min,85.0,,,7.3,69,477,10.5,Walt Disney Pictures,0,0,Two strangers meet in remote island and their lives are forever changed.
s7355,In the Shadow of Giants,Movie,Netflix,Drama,"Drama, Thriller",Rajkumar Coogler,"Idris Elba, Nicole Kidman, Margot Robbie, Jun Ji-hyun",United States,English,2017,2018-08-26,PG-13,64 min,64.0,,,6.2,63,1254,9.7,Paramount Pictures,0,0,"As a deadly accident unfolds, mother discovers his true identity."
s7356,Beyond Reality,Movie,Apple TV+,Animation,"Animation, Comedy",Zoya del Toro,"Hiroyuki Sanada, Meryl Streep",United States,English,2019,2019-09-26,R,96 min,96.0,,,8.0,81,9000,82.4,Lucasfilm,0,10,"When mother loses everything, they embark on a journey to rebuild her life."
s7357,Between Tomorrow and Never,Movie,HBO Max,Mystery,"Mystery, Horror",,"Noah Schnapp, Angelina Jolie",India,Hindi,2012,2013-04-06,PG-13,143 min,143.0,,,8.0,71,3602,2.7,Bad Robot,3,1,"As a shocking revelation unfolds, journalist discovers a hidden truth."
s7358,When We Were Young,Movie,Amazon Prime Video,Comedy,"Comedy, Action",Zoya Almodóvar,"Tilda Swinton, Deepika Padukone, Jenna Ortega, Leonardo DiCaprio, Robert De Niro",India,Hindi,2023,2024-08-16,PG-13,88 min,88.0,,,7.0,74,11876,59.8,MRC,0,20,"When scientist meets a rival, their lives turn upside down."
s7359,The Night Agent,TV Show,Crunchyroll,Anime,"Anime, Talk Show, Comedy",,"Tilda Swinton, Ranveer Singh",Argentina,Spanish,2025,2026-12-17,TV-MA,2 Seasons,,2.0,12.0,4.9,62,16455,,T-Series,0,8,A doctor must confront family secrets while risking everything.
s7360,Beyond Redemption,Movie,HBO Max,Sci-Fi,"Sci-Fi, Mystery",,"Paul Mescal, Ryan Reynolds, Millie Bobby Brown, Léa Seydoux, Shah Rukh Khan",United States,English,2018,2018-04-22,PG-13,138 min,138.0,,,8.8,96,166230,35.3,A24,0,349,A breakthrough in AI leads to unforeseen consequences.
s7361,The White Lotus,TV Show,HBO Max,Reality TV,"Reality TV, Thriller",,"Zendaya, Brad Pitt",United States,English,2015,2016-05-03,TV-MA,1 Season,,1.0,12.0,5.0,55,2512,,Pixar,0,5,"As a deadly accident unfolds, soldier discovers a hidden truth."
s7362,In the Name of Love,Movie,Netflix,Adventure,"Adventure, Crime",Ryan Kurosawa,"Tilda Swinton, Aamir Khan, Shah Rukh Khan",United States,English,2023,2023-06-25,R,99 min,99.0,,,6.3,64,64702,49.6,Illumination,0,60,"When detective loses everything, they embark on a journey to uncover the truth."
s7363,Between Two Worlds,Movie,Netflix,Thriller,"Thriller, Adventure",Park Cuarón,"Timothée Chalamet, Florence Pugh, Idris Elba, Jennifer Lawrence, Antonio Banderas",Spain,Spanish,2013,2018-12-09,R,95 min,95.0,,,6.8,71,2917,31.7,MAPPA,0,1,A criminal uncovers a dark secret about corporation.
s7364,The Morning Show: Return,TV Show,Netflix,Comedy,Comedy,,"Cate Blanchett, Robert De Niro, Kareena Kapoor",United States,English,2025,2026-12-04,TV-Y7,2 Seasons,,2.0,44.0,7.6,64,105442,,Studio Ghibli,0,226,A soldier accidentally a mysterious disappearance and hilarity ensues.
s7365,The Oracle,Movie,Disney+,Drama,"Drama, Comedy",Sofia Zhao,"Pedro Pascal, Noah Schnapp, Penélope Cruz, IU",United States,English,2024,2026-07-07,PG-13,129 min,129.0,,,6.0,50,13417,9.9,Amblin Entertainment,0,16,A scientist must confront impossible odds while risking everything.
s7366,Vertigo,Movie,HBO Max,Drama,Drama,Barry Waititi,"Emma Thompson, Noah Schnapp, Zendaya, Oscar Isaac, Viola Davis",Japan,Japanese,2026,2026-06-07,PG,123 min,123.0,,,7.3,78,1706,5.6,Working Title Films,0,1,A teacher must confront family secrets while discovering who he truly is.
s7367,In the Name of Love,Movie,Amazon Prime Video,Documentary,Documentary,,"Jun Ji-hyun, Penélope Cruz, Ranveer Singh, Noah Schnapp",Germany,German,2020,2022-04-03,R,120 min,120.0,,,6.0,58,6391,2.4,CJ Entertainment,0,13,An in-depth look at climate change and its impact on society.
s7368,Fallout: Revenge,TV Show,Hulu,Drama,"Drama, Animation",,"Noah Schnapp, Amitabh Bachchan, Shah Rukh Khan, Brad Pitt",United States,English,2010,2011-08-26,TV-14,1 Season,,1.0,10.0,8.0,72,5229,,Walt Disney Pictures,0,13,"When criminal loses everything, they embark on a journey to uncover the truth."
s7369,A Broken Promise,Movie,Netflix,Action,"Action, Adventure",Gina Spielberg,"Millie Bobby Brown, Marion Cotillard, Ryan Reynolds",India,Hindi,2022,2024-03-05,PG-13,124 min,124.0,,,8.1,85,4986,24.7,Universal Pictures,2,6,"After a shocking revelation, teacher seeks revenge against the very government he served."
s7370,Paradox,Movie,Paramount+,Sci-Fi,"Sci-Fi, Musical",Cate del Toro,"Sakura Ando, Meryl Streep, Oscar Isaac, Jun Ji-hyun, Florence Pugh",United States,English,2011,2013-10-02,R,102 min,102.0,,,4.5,40,1149,88.5,Ghibli,0,2,"In the year 2150, humanity faces extinction from the deep ocean."
s7371,A Fragile Heart,Movie,Hulu,Crime,"Crime, Sci-Fi",Ryan Kurosawa,"Jenna Ortega, Pedro Pascal",United States,English,2018,2023-09-20,Not Rated,142 min,142.0,,,7.1,73,1035,14.6,Apple Studios,0,0,A mother must confront personal demons while risking everything.
s7372,Severance,TV Show,Netflix,Documentary,Documentary,Sofia Prince-Bythewood,"Sakura Ando, Florence Pugh, Alia Bhatt, Nicole Kidman",United States,English,2021,2021-04-24,TV-PG,1 Season,,1.0,10.0,6.4,61,63476,,A24,0,25,An investigation into art heist that shook the world.
s7373,The Sandman,TV Show,Paramount+,Comedy,"Comedy, Sci-Fi",Taika Spielberg,"Kim Soo-hyun, Lupita Nyong'o, Penélope Cruz, Brad Pitt, Oscar Isaac",United States,English,2012,2015-05-21,TV-Y,1 Season,,1.0,6.0,8.6,79,551,,T-Series,2,0,A teacher accidentally a mysterious disappearance and hilarity ensues.
s7374,A Distant Memory,Movie,Netflix,Romance,Romance,,"Millie Bobby Brown, Jenna Ortega",Italy,Italian,2026,2026-01-18,R,121 min,121.0,,,6.1,67,1140,17.6,Apple Studios,0,0,"After years apart, musician reconnects with a stranger in apartment building."
s7375,Beyond the Silence,Movie,Hulu,Crime,"Crime, Thriller",Pedro Hirani,"Park Seo-joon, Ranveer Singh",United Kingdom,English,2003,2005-12-28,R,92 min,92.0,,,6.7,76,103467,4.8,20th Century Studios,0,77,A criminal must confront moral dilemmas while risking everything.
s7376,Wednesday,TV Show,Amazon Prime Video,Drama,Drama,,"Antonio Banderas, Brad Pitt, Ranveer Singh, Cate Blanchett",United States,English,2023,2024-09-17,TV-MA,2 Seasons,,2.0,16.0,4.9,48,2562,,A24,0,4,"As a shocking revelation unfolds, teacher discovers his true identity."
s7377,Wednesday,TV Show,Amazon Prime Video,Talk Show,Talk Show,Kathryn Prince-Bythewood,"Tom Hanks, Paul Mescal, Florence Pugh",United States,English,2020,2020-04-10,TV-G,2 Seasons,,2.0,12.0,7.9,75,3759,,Lionsgate,2,3,"As an old friend returning unfolds, soldier discovers his true identity."
s7378,The Last Kingdom,Movie,Paramount+,Drama,"Drama, Fantasy",Barry Coogler,"Tilda Swinton, Oscar Isaac, Lupita Nyong'o, Brad Pitt",United States,English,2024,2026-04-13,R,126 min,126.0,,,7.2,55,13128,3.9,MAPPA,1,6,A detective must confront his past while discovering who he truly is.
s7379,Beyond Redemption,Movie,HBO Max,Fantasy,Fantasy,Greta Cameron,"Tom Hanks, Daniel Craig, Song Kang-ho, Masami Nagasawa, Ayaka Miyoshi",Brazil,Portuguese,2025,2026-09-26,PG,138 min,138.0,,,6.5,62,189,36.9,Walt Disney Pictures,0,0,A musician must confront impossible odds while discovering who he truly is.
s7380,When the Stars Fall,Movie,Paramount+,Animation,Animation,,"Leonardo DiCaprio, Dwayne Johnson, Paul Mescal",Germany,German,2024,2024-11-05,Not Rated,73 min,73.0,,,4.7,41,2102,168.5,Universal Pictures,0,2,"When criminal loses everything, they embark on a journey to uncover the truth."
s7381,Shogun: Legacy,TV Show,Peacock,Game Show,Game Show,Kathryn DuVernay,"Will Smith, Leonardo DiCaprio, Zendaya",South Korea,Korean,2000,2000-01-25,TV-14,5 Seasons,,5.0,110.0,7.2,58,2602,,Yash Raj Films,0,4,A teacher must confront his past while discovering who he truly is.
s7382,Beyond Shadows,Movie,Hulu,Drama,"Drama, Crime",Zoya Peele,"Vicky Kaushal, Tilda Swinton, IU, Hiroyuki Sanada",Denmark,Danish,2022,2023-12-06,PG,105 min,105.0,,,5.6,54,890,14.8,Marvel Studios,0,0,"As a shocking revelation unfolds, criminal discovers a family conspiracy."
s7383,The Astronaut,Movie,Amazon Prime Video,Romance,"Romance, Mystery, Musical",James Coppola,"Millie Bobby Brown, Jun Ji-hyun, Javier Bardem, Cate Blanchett",United States,English,2019,2019-08-02,PG-13,60 min,60.0,,,7.9,88,105411,1.0,A24,2,38,Two strangers meet in small town and their lives are forever changed.
s7384,The Witcher,TV Show,Amazon Prime Video,Comedy,Comedy,Ava Blanchett,"Brad Pitt, Vicky Kaushal, Penélope Cruz, Meryl Streep",United States,English,2007,2010-05-14,TV-14,1 Season,,1.0,10.0,7.2,69,78641,,Lucasfilm,0,172,detective must navigate the chaos of corporate America.
s7385,The Last Journey,Movie,Amazon Prime Video,Animation,Animation,Alejandro Coogler,"Sakura Ando, Dwayne Johnson, Ayaka Miyoshi",India,Hindi,1994,1994-02-10,PG-13,117 min,117.0,,,7.1,82,4656,9.0,Blumhouse,0,9,"When teacher loses everything, they embark on a journey to find redemption."
s7386,When You Return,Movie,Netflix,Drama,"Drama, Comedy",Jordan Coppola,"Priyanka Chopra, Jenna Ortega, Denzel Washington, Ken Watanabe",United States,English,2019,2020-09-27,PG-13,129 min,129.0,,,8.0,81,22232,11.6,Walt Disney Pictures,1,49,A musician must confront moral dilemmas while discovering who he truly is.
s7387,Only Murders: Return,TV Show,Hulu,Game Show,Game Show,,"Noah Schnapp, Millie Bobby Brown, Cate Blanchett, Ryan Reynolds, Kareena Kapoor",United States,English,1995,1999-02-03,TV-14,1 Season,,1.0,10.0,5.3,35,49755,,Yash Raj Films,0,34,"As a shocking revelation unfolds, mother discovers a family conspiracy."
s7388,The Witcher,TV Show,Hulu,Documentary,"Documentary, Reality TV",,"Priyanka Chopra, Scarlett Johansson",United States,English,2001,2002-12-04,TV-PG,2 Seasons,,2.0,12.0,8.0,83,6491,,Studio Ghibli,0,11,An investigation into art heist that shook the world.
s7389,Stranger Things: Origins,TV Show,Amazon Prime Video,Talk Show,"Talk Show, Animation",,"Shah Rukh Khan, Masami Nagasawa, IU",South Korea,Korean,2013,2014-10-07,TV-14,1 Season,,1.0,16.0,7.2,75,269,,Illumination,0,0,"As a mysterious disappearance unfolds, mother discovers a family conspiracy."
s7390,A Distant Memory,Movie,HBO Max,Documentary,"Documentary, Crime",Martin Coogler,"Idris Elba, Priyanka Chopra, Dwayne Johnson, Alia Bhatt",United States,English,2022,2022-09-21,Not Rated,101 min,101.0,,,4.8,47,2804,2.1,T-Series,0,3,An investigation into unsolved disappearance that shook the world.
s7391,In the Depths of Night,Movie,Amazon Prime Video,Adventure,Adventure,Christopher Akhtar,"Vicky Kaushal, Denzel Washington",United Kingdom,English,2012,2013-04-19,Not Rated,118 min,118.0,,,6.7,69,3326,5.0,A24,0,2,A mother must confront moral dilemmas while risking everything.
s7392,In the Shadow of Giants,Movie,Netflix,Comedy,"Comedy, Musical",Denis Nolan,"Robert De Niro, Florence Pugh",United States,English,2001,2002-11-09,R,133 min,133.0,,,8.7,99,10692,10.8,Paramount Pictures,1,13,journalist must navigate the chaos of suburban life.
s7393,The Last Dance,Movie,Amazon Prime Video,Thriller,Thriller,Denis Spielberg,"Tom Hanks, Jenna Ortega, IU",South Korea,Korean,2022,2023-06-27,G,113 min,113.0,,,7.8,84,10270,4.8,Apple Studios,1,7,A doctor uncovers a dark secret about government.
s7394,Black Mirror,TV Show,Disney+,Drama,"Drama, Talk Show",,"Margot Robbie, Kim Soo-hyun, Robert De Niro",South Korea,Korean,2012,2013-12-02,Not Rated,1 Season,,1.0,6.0,7.0,65,6600,,Lucasfilm,0,3,"When artist loses everything, they embark on a journey to uncover the truth."
s7395,A Silent Echo,Movie,HBO Max,Documentary,"Documentary, Drama",Guillermo Akhtar,"Will Smith, Vicky Kaushal, Antonio Banderas, Noah Schnapp",United Kingdom,English,2020,2022-11-28,PG-13,113 min,113.0,,,5.6,51,290766,2.7,Dharma Productions,0,573,An in-depth look at sports legends and its impact on society.
s7396,The Gentlemen: Return,TV Show,Disney+,Thriller,Thriller,,"Idris Elba, Amitabh Bachchan, Meryl Streep, Jenna Ortega",United States,English,2022,2022-09-17,TV-14,1 Season,,1.0,8.0,7.4,95,25230,,MRC,1,15,"When mother witnesses a crime, they become the target of a ruthless crime lord."
s7397,When the Stars Fall,Movie,HBO Max,Fantasy,"Fantasy, Sci-Fi",Jordan Chan-wook,"Masami Nagasawa, Paul Mescal",United Kingdom,English,1999,2001-07-22,PG-13,137 min,137.0,,,6.3,59,818,27.5,Amblin Entertainment,0,1,"As an old friend returning unfolds, detective discovers his true identity."
s7398,The Bear,TV Show,Hulu,Kids,Kids,Chloé Gerwig,"Hiroyuki Sanada, Oscar Isaac, Cate Blanchett, Ayaka Miyoshi",United Kingdom,English,2012,2014-10-27,TV-PG,1 Season,,1.0,12.0,6.4,64,16181,,Amazon MGM Studios,0,39,"When mother loses everything, they embark on a journey to uncover the truth."
s7399,The Night Agent,TV Show,Amazon Prime Video,Sci-Fi,"Sci-Fi, Drama",Greta Kurosawa,"Zendaya, Jun Ji-hyun, Kim Soo-hyun, Pedro Pascal, Paul Mescal",South Korea,Korean,2005,2009-06-12,TV-14,3 Seasons,,3.0,24.0,8.8,97,3446,,Paramount Pictures,0,5,"In the year 2099, humanity faces invasion from the deep ocean."
s7400,The Night Agent: Origins,TV Show,Netflix,Comedy,Comedy,,"Meryl Streep, Idris Elba",United Kingdom,English,2026,2026-06-17,TV-Y7,7 Seasons,,7.0,42.0,6.0,48,7697,,Blumhouse,0,13,teacher must navigate the chaos of suburban life.
s7401,The Marvelous Mrs: Origins,TV Show,Netflix,Comedy,Comedy,,"Robert De Niro, Margot Robbie, Tom Hanks, Priyanka Chopra",France,French,2026,2026-10-13,TV-14,2 Seasons,,2.0,16.0,8.3,87,10699,,Legendary Pictures,0,21,detective must navigate the chaos of modern dating.
s7402,Narcos,TV Show,Netflix,Drama,"Drama, Talk Show",Chloé Chan-wook,"Denzel Washington, Will Smith",Australia,English,2024,2025-06-18,TV-14,3 Seasons,,3.0,18.0,6.6,79,13736,,Pixar,0,29,"When detective loses everything, they embark on a journey to rebuild her life."
s7403,The Night Agent,TV Show,Netflix,Kids,Kids,Barry von Trier,"Masami Nagasawa, Ken Watanabe",Canada,English,2024,2026-02-12,Not Rated,1 Season,,1.0,16.0,7.6,71,75972,,Ghibli,8,56,"When doctor loses everything, they embark on a journey to rebuild her life."
s7404,When We Were Young,Movie,Crunchyroll,Adventure,"Adventure, Mystery",Zoya Nolan,"Kim Soo-hyun, Hiroyuki Sanada, Penélope Cruz, Emma Thompson, Zendaya",Germany,German,2020,2022-09-26,R,88 min,88.0,,,6.7,69,1115,11.8,Pixar,1,1,"As a mysterious disappearance unfolds, teacher discovers a hidden truth."
s7405,When the Stars Fall,Movie,Netflix,Adventure,"Adventure, Comedy, Fantasy",Alfonso Cameron,"Ryan Reynolds, Tilda Swinton, Jennifer Lawrence",France,French,2016,2016-07-27,PG,110 min,110.0,,,5.9,59,24744,7.0,Illumination,0,20,"When journalist loses everything, they embark on a journey to uncover the truth."
s7406,The Recruit: Origins,TV Show,Netflix,Sci-Fi,"Sci-Fi, Comedy",Sofia Prince-Bythewood,"Jenna Ortega, Léa Seydoux, Nicole Kidman, Timothée Chalamet, Penélope Cruz",Sweden,Swedish,2024,2025-04-02,TV-14,1 Season,,1.0,6.0,5.9,60,36655,,DreamWorks,0,12,"When artist discovers they can read minds, reality begins to shift."
s7407,Between Lines,Movie,HBO Max,Comedy,"Comedy, Action",,"Gong Yoo, Masami Nagasawa, Ken Watanabe",United States,English,2022,2022-12-22,PG-13,96 min,96.0,,,6.4,64,597,30.9,Amblin Entertainment,0,0,A soldier accidentally an old friend returning and hilarity ensues.
s7408,The Gentlemen,TV Show,Netflix,Animation,"Animation, Thriller",,"Ayaka Miyoshi, Park Seo-joon, Deepika Padukone, Idris Elba",South Korea,Korean,2025,2026-03-14,TV-14,2 Seasons,,2.0,16.0,7.4,91,16196,,Marvel Studios,0,18,A musician must confront his past while risking everything.
s7409,Between Lives,Movie,Amazon Prime Video,Comedy,"Comedy, Romance, Crime",,"Antonio Banderas, Jun Ji-hyun",Japan,Japanese,2010,2010-08-15,Not Rated,100 min,100.0,,,7.8,87,331932,70.1,DreamWorks,0,683,journalist must navigate the chaos of suburban life.
s7410,When We Were Young,Movie,Hulu,Thriller,"Thriller, Animation",Kathryn Peele,"Oscar Isaac, Priyanka Chopra, Kim Soo-hyun",United States,English,2026,2026-04-23,R,93 min,93.0,,,7.3,76,22407,7.9,Pixar,0,33,A series of strange events leads doctor into a deadly game.
s7411,The Crown,TV Show,Amazon Prime Video,Documentary,Documentary,,"Robert De Niro, Amitabh Bachchan, Jun Ji-hyun, Vicky Kaushal, Tom Hanks",India,Hindi,2002,2003-05-01,TV-MA,2 Seasons,,2.0,32.0,8.9,90,4000,,Legendary Pictures,8,8,The true story of a mysterious disappearance and the people who lived it.
s7412,In the Name of Love,Movie,Amazon Prime Video,Action,"Action, Comedy",James del Toro,"Ranbir Kapoor, Oscar Isaac, Gong Yoo",Spain,Spanish,1987,1989-01-18,R,92 min,92.0,,,7.7,84,109031,9.9,Studio Ghibli,0,107,artist must stop a ruthless crime lord before discovering who he truly is.
s7413,Between Two Worlds,Movie,Hulu,Action,Action,Steven Kore-eda,"Sakura Ando, Scarlett Johansson, Jennifer Lawrence",United States,English,2020,2022-05-10,PG-13,153 min,153.0,,,7.3,70,208,6.1,Pixar,0,0,"After a mysterious disappearance, scientist seeks revenge against a shadowy organization."
s7414,Between Us,Movie,Paramount+,Documentary,Documentary,Barry Zhao,"Cate Blanchett, Angelina Jolie, Pedro Pascal, Florence Pugh",United States,English,2010,2011-10-12,PG-13,126 min,126.0,,,6.4,53,3428,3.1,Studio Ghibli,0,6,An in-depth look at tech billionaires and its impact on society.
s7415,Vertigo,Movie,Netflix,Thriller,"Thriller, Sci-Fi, Documentary",Alejandro Joon-ho,"Meryl Streep, Aamir Khan, Tilda Swinton, Dwayne Johnson, Angelina Jolie",United States,English,2013,2013-10-01,PG-13,129 min,129.0,,,7.1,80,2225,2.0,Dharma Productions,0,1,A teacher uncovers a dark secret about corporation.
